country,year,continent,variable,value
Burundi,1952,Africa,pop,2445618
Burundi,1952,Africa,lifeExp,39.031
Burundi,1952,Africa,gdpPercap,339.2964587
Burundi,1957,Africa,pop,2667518
Burundi,1957,Africa,lifeExp,40.533
Burundi,1957,Africa,gdpPercap,379.5646281
Burundi,1962,Africa,pop,2961915
Burundi,1962,Africa,lifeExp,42.045
Burundi,1962,Africa,gdpPercap,355.2032273
Burundi,1967,Africa,pop,3330989
Burundi,1967,Africa,lifeExp,43.548
Burundi,1967,Africa,gdpPercap,412.9775136
Burundi,1972,Africa,pop,3529983
Burundi,1972,Africa,lifeExp,44.057
Burundi,1972,Africa,gdpPercap,464.0995039
Burundi,1977,Africa,pop,3834415
Burundi,1977,Africa,lifeExp,45.91
Burundi,1977,Africa,gdpPercap,556.1032651
Burundi,1982,Africa,pop,4580410
Burundi,1982,Africa,lifeExp,47.471
Burundi,1982,Africa,gdpPercap,559.603231
Burundi,1987,Africa,pop,5126023
Burundi,1987,Africa,lifeExp,48.211
Burundi,1987,Africa,gdpPercap,621.8188189
Burundi,1992,Africa,pop,5809236
Burundi,1992,Africa,lifeExp,44.736
Burundi,1992,Africa,gdpPercap,631.6998778
Burundi,1997,Africa,pop,6121610
Burundi,1997,Africa,lifeExp,45.326
Burundi,1997,Africa,gdpPercap,463.1151478
Burundi,2002,Africa,pop,7021078
Burundi,2002,Africa,lifeExp,47.36
Burundi,2002,Africa,gdpPercap,446.4035126
Burundi,2007,Africa,pop,8390505
Burundi,2007,Africa,lifeExp,49.58
Burundi,2007,Africa,gdpPercap,430.0706916
Cambodia,1952,Asia,pop,4693836
Cambodia,1952,Asia,lifeExp,39.417
Cambodia,1952,Asia,gdpPercap,368.4692856
Cambodia,1957,Asia,pop,5322536
Cambodia,1957,Asia,lifeExp,41.366
Cambodia,1957,Asia,gdpPercap,434.0383364
Cambodia,1962,Asia,pop,6083619
Cambodia,1962,Asia,lifeExp,43.415
Cambodia,1962,Asia,gdpPercap,496.9136476
Cambodia,1967,Asia,pop,6960067
Cambodia,1967,Asia,lifeExp,45.415
Cambodia,1967,Asia,gdpPercap,523.4323142
Cambodia,1972,Asia,pop,7450606
Cambodia,1972,Asia,lifeExp,40.317
Cambodia,1972,Asia,gdpPercap,421.6240257
Cambodia,1977,Asia,pop,6978607
Cambodia,1977,Asia,lifeExp,31.22
Cambodia,1977,Asia,gdpPercap,524.9721832
Cambodia,1982,Asia,pop,7272485
Cambodia,1982,Asia,lifeExp,50.957
Cambodia,1982,Asia,gdpPercap,624.4754784
Cambodia,1987,Asia,pop,8371791
Cambodia,1987,Asia,lifeExp,53.914
Cambodia,1987,Asia,gdpPercap,683.8955732
Cambodia,1992,Asia,pop,10150094
Cambodia,1992,Asia,lifeExp,55.803
Cambodia,1992,Asia,gdpPercap,682.3031755
Cambodia,1997,Asia,pop,11782962
Cambodia,1997,Asia,lifeExp,56.534
Cambodia,1997,Asia,gdpPercap,734.28517
Cambodia,2002,Asia,pop,12926707
Cambodia,2002,Asia,lifeExp,56.752
Cambodia,2002,Asia,gdpPercap,896.2260153
Cambodia,2007,Asia,pop,14131858
Cambodia,2007,Asia,lifeExp,59.723
Cambodia,2007,Asia,gdpPercap,1713.778686
Cameroon,1952,Africa,pop,5009067
Cameroon,1952,Africa,lifeExp,38.523
Cameroon,1952,Africa,gdpPercap,1172.667655
Cameroon,1957,Africa,pop,5359923
Cameroon,1957,Africa,lifeExp,40.428
Cameroon,1957,Africa,gdpPercap,1313.048099
Cameroon,1962,Africa,pop,5793633
Cameroon,1962,Africa,lifeExp,42.643
Cameroon,1962,Africa,gdpPercap,1399.607441
Cameroon,1967,Africa,pop,6335506
Cameroon,1967,Africa,lifeExp,44.799
Cameroon,1967,Africa,gdpPercap,1508.453148
Cameroon,1972,Africa,pop,7021028
Cameroon,1972,Africa,lifeExp,47.049
Cameroon,1972,Africa,gdpPercap,1684.146528
Cameroon,1977,Africa,pop,7959865
Cameroon,1977,Africa,lifeExp,49.355
Cameroon,1977,Africa,gdpPercap,1783.432873
Cameroon,1982,Africa,pop,9250831
Cameroon,1982,Africa,lifeExp,52.961
Cameroon,1982,Africa,gdpPercap,2367.983282
Cameroon,1987,Africa,pop,10780667
Cameroon,1987,Africa,lifeExp,54.985
Cameroon,1987,Africa,gdpPercap,2602.664206
Cameroon,1992,Africa,pop,12467171
Cameroon,1992,Africa,lifeExp,54.314
Cameroon,1992,Africa,gdpPercap,1793.163278
Cameroon,1997,Africa,pop,14195809
Cameroon,1997,Africa,lifeExp,52.199
Cameroon,1997,Africa,gdpPercap,1694.337469
Cameroon,2002,Africa,pop,15929988
Cameroon,2002,Africa,lifeExp,49.856
Cameroon,2002,Africa,gdpPercap,1934.011449
Cameroon,2007,Africa,pop,17696293
Cameroon,2007,Africa,lifeExp,50.43
Cameroon,2007,Africa,gdpPercap,2042.09524
Canada,1952,Americas,pop,14785584
Canada,1952,Americas,lifeExp,68.75
Canada,1952,Americas,gdpPercap,11367.16112
Canada,1957,Americas,pop,17010154
Canada,1957,Americas,lifeExp,69.96
Canada,1957,Americas,gdpPercap,12489.95006
Canada,1962,Americas,pop,18985849
Canada,1962,Americas,lifeExp,71.3
Canada,1962,Americas,gdpPercap,13462.48555
Canada,1967,Americas,pop,20819767
Canada,1967,Americas,lifeExp,72.13
Canada,1967,Americas,gdpPercap,16076.58803
Canada,1972,Americas,pop,22284500
Canada,1972,Americas,lifeExp,72.88
Canada,1972,Americas,gdpPercap,18970.57086
Canada,1977,Americas,pop,23796400
Canada,1977,Americas,lifeExp,74.21
Canada,1977,Americas,gdpPercap,22090.88306
Canada,1982,Americas,pop,25201900
Canada,1982,Americas,lifeExp,75.76
Canada,1982,Americas,gdpPercap,22898.79214
Canada,1987,Americas,pop,26549700
Canada,1987,Americas,lifeExp,76.86
Canada,1987,Americas,gdpPercap,26626.51503
Canada,1992,Americas,pop,28523502
Canada,1992,Americas,lifeExp,77.95
Canada,1992,Americas,gdpPercap,26342.88426
Canada,1997,Americas,pop,30305843
Canada,1997,Americas,lifeExp,78.61
Canada,1997,Americas,gdpPercap,28954.92589
Canada,2002,Americas,pop,31902268
Canada,2002,Americas,lifeExp,79.77
Canada,2002,Americas,gdpPercap,33328.96507
Canada,2007,Americas,pop,33390141
Canada,2007,Americas,lifeExp,80.653
Canada,2007,Americas,gdpPercap,36319.23501
Central African Republic,1952,Africa,pop,1291695
Central African Republic,1952,Africa,lifeExp,35.463
Central African Republic,1952,Africa,gdpPercap,1071.310713
Central African Republic,1957,Africa,pop,1392284
Central African Republic,1957,Africa,lifeExp,37.464
Central African Republic,1957,Africa,gdpPercap,1190.844328
Central African Republic,1962,Africa,pop,1523478
Central African Republic,1962,Africa,lifeExp,39.475
Central African Republic,1962,Africa,gdpPercap,1193.068753
Central African Republic,1967,Africa,pop,1733638
Central African Republic,1967,Africa,lifeExp,41.478
Central African Republic,1967,Africa,gdpPercap,1136.056615
Central African Republic,1972,Africa,pop,1927260
Central African Republic,1972,Africa,lifeExp,43.457
Central African Republic,1972,Africa,gdpPercap,1070.013275
Central African Republic,1977,Africa,pop,2167533
Central African Republic,1977,Africa,lifeExp,46.775
Central African Republic,1977,Africa,gdpPercap,1109.374338
Central African Republic,1982,Africa,pop,2476971
Central African Republic,1982,Africa,lifeExp,48.295
Central African Republic,1982,Africa,gdpPercap,956.7529907
Central African Republic,1987,Africa,pop,2840009
Central African Republic,1987,Africa,lifeExp,50.485
Central African Republic,1987,Africa,gdpPercap,844.8763504
Central African Republic,1992,Africa,pop,3265124
Central African Republic,1992,Africa,lifeExp,49.396
Central African Republic,1992,Africa,gdpPercap,747.9055252
Central African Republic,1997,Africa,pop,3696513
Central African Republic,1997,Africa,lifeExp,46.066
Central African Republic,1997,Africa,gdpPercap,740.5063317
Central African Republic,2002,Africa,pop,4048013
Central African Republic,2002,Africa,lifeExp,43.308
Central African Republic,2002,Africa,gdpPercap,738.6906068
Central African Republic,2007,Africa,pop,4369038
Central African Republic,2007,Africa,lifeExp,44.741
Central African Republic,2007,Africa,gdpPercap,706.016537
Chad,1952,Africa,pop,2682462
Chad,1952,Africa,lifeExp,38.092
Chad,1952,Africa,gdpPercap,1178.665927
Chad,1957,Africa,pop,2894855
Chad,1957,Africa,lifeExp,39.881
Chad,1957,Africa,gdpPercap,1308.495577
Chad,1962,Africa,pop,3150417
Chad,1962,Africa,lifeExp,41.716
Chad,1962,Africa,gdpPercap,1389.817618
Chad,1967,Africa,pop,3495967
Chad,1967,Africa,lifeExp,43.601
Chad,1967,Africa,gdpPercap,1196.810565
Chad,1972,Africa,pop,3899068
Chad,1972,Africa,lifeExp,45.569
Chad,1972,Africa,gdpPercap,1104.103987
Chad,1977,Africa,pop,4388260
Chad,1977,Africa,lifeExp,47.383
Chad,1977,Africa,gdpPercap,1133.98495
Chad,1982,Africa,pop,4875118
Chad,1982,Africa,lifeExp,49.517
Chad,1982,Africa,gdpPercap,797.9081006
Chad,1987,Africa,pop,5498955
Chad,1987,Africa,lifeExp,51.051
Chad,1987,Africa,gdpPercap,952.386129
Chad,1992,Africa,pop,6429417
Chad,1992,Africa,lifeExp,51.724
Chad,1992,Africa,gdpPercap,1058.0643
Chad,1997,Africa,pop,7562011
Chad,1997,Africa,lifeExp,51.573
Chad,1997,Africa,gdpPercap,1004.961353
Chad,2002,Africa,pop,8835739
Chad,2002,Africa,lifeExp,50.525
Chad,2002,Africa,gdpPercap,1156.18186
Chad,2007,Africa,pop,10238807
Chad,2007,Africa,lifeExp,50.651
Chad,2007,Africa,gdpPercap,1704.063724
Chile,1952,Americas,pop,6377619
Chile,1952,Americas,lifeExp,54.745
Chile,1952,Americas,gdpPercap,3939.978789
Chile,1957,Americas,pop,7048426
Chile,1957,Americas,lifeExp,56.074
Chile,1957,Americas,gdpPercap,4315.622723
Chile,1962,Americas,pop,7961258
Chile,1962,Americas,lifeExp,57.924
Chile,1962,Americas,gdpPercap,4519.094331
Chile,1967,Americas,pop,8858908
Chile,1967,Americas,lifeExp,60.523
Chile,1967,Americas,gdpPercap,5106.654313
Chile,1972,Americas,pop,9717524
Chile,1972,Americas,lifeExp,63.441
Chile,1972,Americas,gdpPercap,5494.024437
Chile,1977,Americas,pop,10599793
Chile,1977,Americas,lifeExp,67.052
Chile,1977,Americas,gdpPercap,4756.763836
Chile,1982,Americas,pop,11487112
Chile,1982,Americas,lifeExp,70.565
Chile,1982,Americas,gdpPercap,5095.665738
Chile,1987,Americas,pop,12463354
Chile,1987,Americas,lifeExp,72.492
Chile,1987,Americas,gdpPercap,5547.063754
Chile,1992,Americas,pop,13572994
Chile,1992,Americas,lifeExp,74.126
Chile,1992,Americas,gdpPercap,7596.125964
Chile,1997,Americas,pop,14599929
Chile,1997,Americas,lifeExp,75.816
Chile,1997,Americas,gdpPercap,10118.05318
Chile,2002,Americas,pop,15497046
Chile,2002,Americas,lifeExp,77.86
Chile,2002,Americas,gdpPercap,10778.78385
Chile,2007,Americas,pop,16284741
Chile,2007,Americas,lifeExp,78.553
Chile,2007,Americas,gdpPercap,13171.63885
China,1952,Asia,pop,556263527.999989
China,1952,Asia,lifeExp,44
China,1952,Asia,gdpPercap,400.448610699994
China,1957,Asia,pop,637408000
China,1957,Asia,lifeExp,50.54896
China,1957,Asia,gdpPercap,575.9870009
China,1962,Asia,pop,665770000
China,1962,Asia,lifeExp,44.50136
China,1962,Asia,gdpPercap,487.6740183
China,1967,Asia,pop,754550000
China,1967,Asia,lifeExp,58.38112
China,1967,Asia,gdpPercap,612.7056934
China,1972,Asia,pop,862030000
China,1972,Asia,lifeExp,63.11888
China,1972,Asia,gdpPercap,676.9000921
China,1977,Asia,pop,943455000
China,1977,Asia,lifeExp,63.96736
China,1977,Asia,gdpPercap,741.2374699
China,1982,Asia,pop,1000281000
China,1982,Asia,lifeExp,65.525
China,1982,Asia,gdpPercap,962.4213805
China,1987,Asia,pop,1084035000
China,1987,Asia,lifeExp,67.274
China,1987,Asia,gdpPercap,1378.904018
China,1992,Asia,pop,1164970000
China,1992,Asia,lifeExp,68.69
China,1992,Asia,gdpPercap,1655.784158
China,1997,Asia,pop,1230075000
China,1997,Asia,lifeExp,70.426
China,1997,Asia,gdpPercap,2289.234136
China,2002,Asia,pop,1280400000
China,2002,Asia,lifeExp,72.028
China,2002,Asia,gdpPercap,3119.280896
China,2007,Asia,pop,1318683096
China,2007,Asia,lifeExp,72.961
China,2007,Asia,gdpPercap,4959.114854
Colombia,1952,Americas,pop,12350771
Colombia,1952,Americas,lifeExp,50.643
Colombia,1952,Americas,gdpPercap,2144.115096
Colombia,1957,Americas,pop,14485993
Colombia,1957,Americas,lifeExp,55.118
Colombia,1957,Americas,gdpPercap,2323.805581
Colombia,1962,Americas,pop,17009885
Colombia,1962,Americas,lifeExp,57.863
Colombia,1962,Americas,gdpPercap,2492.351109
Colombia,1967,Americas,pop,19764027
Colombia,1967,Americas,lifeExp,59.963
Colombia,1967,Americas,gdpPercap,2678.729839
Colombia,1972,Americas,pop,22542890
Colombia,1972,Americas,lifeExp,61.623
Colombia,1972,Americas,gdpPercap,3264.660041
Colombia,1977,Americas,pop,25094412
Colombia,1977,Americas,lifeExp,63.837
Colombia,1977,Americas,gdpPercap,3815.80787
Colombia,1982,Americas,pop,27764644
Colombia,1982,Americas,lifeExp,66.653
Colombia,1982,Americas,gdpPercap,4397.575659
Colombia,1987,Americas,pop,30964245
Colombia,1987,Americas,lifeExp,67.768
Colombia,1987,Americas,gdpPercap,4903.2191
Colombia,1992,Americas,pop,34202721
Colombia,1992,Americas,lifeExp,68.421
Colombia,1992,Americas,gdpPercap,5444.648617
Colombia,1997,Americas,pop,37657830
Colombia,1997,Americas,lifeExp,70.313
Colombia,1997,Americas,gdpPercap,6117.361746
Colombia,2002,Americas,pop,41008227
Colombia,2002,Americas,lifeExp,71.682
Colombia,2002,Americas,gdpPercap,5755.259962
Colombia,2007,Americas,pop,44227550
Colombia,2007,Americas,lifeExp,72.889
Colombia,2007,Americas,gdpPercap,7006.580419
Comoros,1952,Africa,pop,153936
Comoros,1952,Africa,lifeExp,40.715
Comoros,1952,Africa,gdpPercap,1102.990936
Comoros,1957,Africa,pop,170928
Comoros,1957,Africa,lifeExp,42.46
Comoros,1957,Africa,gdpPercap,1211.148548
Comoros,1962,Africa,pop,191689
Comoros,1962,Africa,lifeExp,44.467
Comoros,1962,Africa,gdpPercap,1406.648278
Comoros,1967,Africa,pop,217378
Comoros,1967,Africa,lifeExp,46.472
Comoros,1967,Africa,gdpPercap,1876.029643
Comoros,1972,Africa,pop,250027
Comoros,1972,Africa,lifeExp,48.944
Comoros,1972,Africa,gdpPercap,1937.577675
Comoros,1977,Africa,pop,304739
Comoros,1977,Africa,lifeExp,50.939
Comoros,1977,Africa,gdpPercap,1172.603047
Comoros,1982,Africa,pop,348643
Comoros,1982,Africa,lifeExp,52.933
Comoros,1982,Africa,gdpPercap,1267.100083
Comoros,1987,Africa,pop,395114
Comoros,1987,Africa,lifeExp,54.926
Comoros,1987,Africa,gdpPercap,1315.980812
Comoros,1992,Africa,pop,454429
Comoros,1992,Africa,lifeExp,57.939
Comoros,1992,Africa,gdpPercap,1246.90737
Comoros,1997,Africa,pop,527982
Comoros,1997,Africa,lifeExp,60.66
Comoros,1997,Africa,gdpPercap,1173.618235
Comoros,2002,Africa,pop,614382
Comoros,2002,Africa,lifeExp,62.974
Comoros,2002,Africa,gdpPercap,1075.811558
Comoros,2007,Africa,pop,710960
Comoros,2007,Africa,lifeExp,65.152
Comoros,2007,Africa,gdpPercap,986.1478792
Congo Dem. Rep.,1952,Africa,pop,14100005
Congo Dem. Rep.,1952,Africa,lifeExp,39.143
Congo Dem. Rep.,1952,Africa,gdpPercap,780.5423257
Congo Dem. Rep.,1957,Africa,pop,15577932
Congo Dem. Rep.,1957,Africa,lifeExp,40.652
Congo Dem. Rep.,1957,Africa,gdpPercap,905.8602303
Congo Dem. Rep.,1962,Africa,pop,17486434
Congo Dem. Rep.,1962,Africa,lifeExp,42.122
Congo Dem. Rep.,1962,Africa,gdpPercap,896.3146335
Congo Dem. Rep.,1967,Africa,pop,19941073
Congo Dem. Rep.,1967,Africa,lifeExp,44.056
Congo Dem. Rep.,1967,Africa,gdpPercap,861.5932424
Congo Dem. Rep.,1972,Africa,pop,23007669
Congo Dem. Rep.,1972,Africa,lifeExp,45.989
Congo Dem. Rep.,1972,Africa,gdpPercap,904.8960685
Congo Dem. Rep.,1977,Africa,pop,26480870
Congo Dem. Rep.,1977,Africa,lifeExp,47.804
Congo Dem. Rep.,1977,Africa,gdpPercap,795.757282
Congo Dem. Rep.,1982,Africa,pop,30646495
Congo Dem. Rep.,1982,Africa,lifeExp,47.784
Congo Dem. Rep.,1982,Africa,gdpPercap,673.7478181
Congo Dem. Rep.,1987,Africa,pop,35481645
Congo Dem. Rep.,1987,Africa,lifeExp,47.412
Congo Dem. Rep.,1987,Africa,gdpPercap,672.774812
Congo Dem. Rep.,1992,Africa,pop,41672143
Congo Dem. Rep.,1992,Africa,lifeExp,45.548
Congo Dem. Rep.,1992,Africa,gdpPercap,457.7191807
Congo Dem. Rep.,1997,Africa,pop,47798986
Congo Dem. Rep.,1997,Africa,lifeExp,42.587
Congo Dem. Rep.,1997,Africa,gdpPercap,312.188423
Congo Dem. Rep.,2002,Africa,pop,55379852
Congo Dem. Rep.,2002,Africa,lifeExp,44.966
Congo Dem. Rep.,2002,Africa,gdpPercap,241.1658765
Congo Dem. Rep.,2007,Africa,pop,64606759
Congo Dem. Rep.,2007,Africa,lifeExp,46.462
Congo Dem. Rep.,2007,Africa,gdpPercap,277.5518587
Congo Rep.,1952,Africa,pop,854885
Congo Rep.,1952,Africa,lifeExp,42.111
Congo Rep.,1952,Africa,gdpPercap,2125.621418
Congo Rep.,1957,Africa,pop,940458
Congo Rep.,1957,Africa,lifeExp,45.053
Congo Rep.,1957,Africa,gdpPercap,2315.056572
Congo Rep.,1962,Africa,pop,1047924
Congo Rep.,1962,Africa,lifeExp,48.435
Congo Rep.,1962,Africa,gdpPercap,2464.783157
Congo Rep.,1967,Africa,pop,1179760
Congo Rep.,1967,Africa,lifeExp,52.04
Congo Rep.,1967,Africa,gdpPercap,2677.939642
Congo Rep.,1972,Africa,pop,1340458
Congo Rep.,1972,Africa,lifeExp,54.907
Congo Rep.,1972,Africa,gdpPercap,3213.152683
Congo Rep.,1977,Africa,pop,1536769
Congo Rep.,1977,Africa,lifeExp,55.625
Congo Rep.,1977,Africa,gdpPercap,3259.178978
Congo Rep.,1982,Africa,pop,1774735
Congo Rep.,1982,Africa,lifeExp,56.695
Congo Rep.,1982,Africa,gdpPercap,4879.507522
Congo Rep.,1987,Africa,pop,2064095
Congo Rep.,1987,Africa,lifeExp,57.47
Congo Rep.,1987,Africa,gdpPercap,4201.194937
Congo Rep.,1992,Africa,pop,2409073
Congo Rep.,1992,Africa,lifeExp,56.433
Congo Rep.,1992,Africa,gdpPercap,4016.239529
Congo Rep.,1997,Africa,pop,2800947
Congo Rep.,1997,Africa,lifeExp,52.962
Congo Rep.,1997,Africa,gdpPercap,3484.164376
Congo Rep.,2002,Africa,pop,3328795
Congo Rep.,2002,Africa,lifeExp,52.97
Congo Rep.,2002,Africa,gdpPercap,3484.06197
Congo Rep.,2007,Africa,pop,3800610
Congo Rep.,2007,Africa,lifeExp,55.322
Congo Rep.,2007,Africa,gdpPercap,3632.557798
Costa Rica,1952,Americas,pop,926317
Costa Rica,1952,Americas,lifeExp,57.206
Costa Rica,1952,Americas,gdpPercap,2627.009471
Costa Rica,1957,Americas,pop,1112300
Costa Rica,1957,Americas,lifeExp,60.026
Costa Rica,1957,Americas,gdpPercap,2990.010802
Costa Rica,1962,Americas,pop,1345187
Costa Rica,1962,Americas,lifeExp,62.842
Costa Rica,1962,Americas,gdpPercap,3460.937025
Costa Rica,1967,Americas,pop,1588717
Costa Rica,1967,Americas,lifeExp,65.424
Costa Rica,1967,Americas,gdpPercap,4161.727834
Costa Rica,1972,Americas,pop,1834796
Costa Rica,1972,Americas,lifeExp,67.849
Costa Rica,1972,Americas,gdpPercap,5118.146939
Costa Rica,1977,Americas,pop,2108457
Costa Rica,1977,Americas,lifeExp,70.75
Costa Rica,1977,Americas,gdpPercap,5926.876967
Costa Rica,1982,Americas,pop,2424367
Costa Rica,1982,Americas,lifeExp,73.45
Costa Rica,1982,Americas,gdpPercap,5262.734751
Costa Rica,1987,Americas,pop,2799811
Costa Rica,1987,Americas,lifeExp,74.752
Costa Rica,1987,Americas,gdpPercap,5629.915318
Costa Rica,1992,Americas,pop,3173216
Costa Rica,1992,Americas,lifeExp,75.713
Costa Rica,1992,Americas,gdpPercap,6160.416317
Costa Rica,1997,Americas,pop,3518107
Costa Rica,1997,Americas,lifeExp,77.26
Costa Rica,1997,Americas,gdpPercap,6677.045314
Costa Rica,2002,Americas,pop,3834934
Costa Rica,2002,Americas,lifeExp,78.123
Costa Rica,2002,Americas,gdpPercap,7723.447195
Costa Rica,2007,Americas,pop,4133884
Costa Rica,2007,Americas,lifeExp,78.782
Costa Rica,2007,Americas,gdpPercap,9645.06142
Cote d'Ivoire,1952,Africa,pop,2977019
Cote d'Ivoire,1952,Africa,lifeExp,40.477
Cote d'Ivoire,1952,Africa,gdpPercap,1388.594732
Cote d'Ivoire,1957,Africa,pop,3300000
Cote d'Ivoire,1957,Africa,lifeExp,42.469
Cote d'Ivoire,1957,Africa,gdpPercap,1500.895925
Cote d'Ivoire,1962,Africa,pop,3832408
Cote d'Ivoire,1962,Africa,lifeExp,44.93
Cote d'Ivoire,1962,Africa,gdpPercap,1728.869428
Cote d'Ivoire,1967,Africa,pop,4744870
Cote d'Ivoire,1967,Africa,lifeExp,47.35
Cote d'Ivoire,1967,Africa,gdpPercap,2052.050473
Cote d'Ivoire,1972,Africa,pop,6071696
Cote d'Ivoire,1972,Africa,lifeExp,49.801
Cote d'Ivoire,1972,Africa,gdpPercap,2378.201111
Cote d'Ivoire,1977,Africa,pop,7459574
Cote d'Ivoire,1977,Africa,lifeExp,52.374
Cote d'Ivoire,1977,Africa,gdpPercap,2517.736547
Cote d'Ivoire,1982,Africa,pop,9025951
Cote d'Ivoire,1982,Africa,lifeExp,53.983
Cote d'Ivoire,1982,Africa,gdpPercap,2602.710169
Cote d'Ivoire,1987,Africa,pop,10761098
Cote d'Ivoire,1987,Africa,lifeExp,54.655
Cote d'Ivoire,1987,Africa,gdpPercap,2156.956069
Cote d'Ivoire,1992,Africa,pop,12772596
Cote d'Ivoire,1992,Africa,lifeExp,52.044
Cote d'Ivoire,1992,Africa,gdpPercap,1648.073791
Cote d'Ivoire,1997,Africa,pop,14625967
Cote d'Ivoire,1997,Africa,lifeExp,47.991
Cote d'Ivoire,1997,Africa,gdpPercap,1786.265407
Cote d'Ivoire,2002,Africa,pop,16252726
Cote d'Ivoire,2002,Africa,lifeExp,46.832
Cote d'Ivoire,2002,Africa,gdpPercap,1648.800823
Cote d'Ivoire,2007,Africa,pop,18013409
Cote d'Ivoire,2007,Africa,lifeExp,48.328
Cote d'Ivoire,2007,Africa,gdpPercap,1544.750112
Croatia,1952,Europe,pop,3882229
Croatia,1952,Europe,lifeExp,61.21
Croatia,1952,Europe,gdpPercap,3119.23652
Croatia,1957,Europe,pop,3991242
Croatia,1957,Europe,lifeExp,64.77
Croatia,1957,Europe,gdpPercap,4338.231617
Croatia,1962,Europe,pop,4076557
Croatia,1962,Europe,lifeExp,67.13
Croatia,1962,Europe,gdpPercap,5477.890018
Croatia,1967,Europe,pop,4174366
Croatia,1967,Europe,lifeExp,68.5
Croatia,1967,Europe,gdpPercap,6960.297861
Croatia,1972,Europe,pop,4225310
Croatia,1972,Europe,lifeExp,69.61
Croatia,1972,Europe,gdpPercap,9164.090127
Croatia,1977,Europe,pop,4318673
Croatia,1977,Europe,lifeExp,70.64
Croatia,1977,Europe,gdpPercap,11305.38517
Croatia,1982,Europe,pop,4413368
Croatia,1982,Europe,lifeExp,70.46
Croatia,1982,Europe,gdpPercap,13221.82184
Croatia,1987,Europe,pop,4484310
Croatia,1987,Europe,lifeExp,71.52
Croatia,1987,Europe,gdpPercap,13822.58394
Croatia,1992,Europe,pop,4494013
Croatia,1992,Europe,lifeExp,72.527
Croatia,1992,Europe,gdpPercap,8447.794873
Croatia,1997,Europe,pop,4444595
Croatia,1997,Europe,lifeExp,73.68
Croatia,1997,Europe,gdpPercap,9875.604515
Croatia,2002,Europe,pop,4481020
Croatia,2002,Europe,lifeExp,74.876
Croatia,2002,Europe,gdpPercap,11628.38895
Croatia,2007,Europe,pop,4493312
Croatia,2007,Europe,lifeExp,75.748
Croatia,2007,Europe,gdpPercap,14619.22272
Cuba,1952,Americas,pop,6007797
Cuba,1952,Americas,lifeExp,59.421
Cuba,1952,Americas,gdpPercap,5586.53878
Cuba,1957,Americas,pop,6640752
Cuba,1957,Americas,lifeExp,62.325
Cuba,1957,Americas,gdpPercap,6092.174359
Cuba,1962,Americas,pop,7254373
Cuba,1962,Americas,lifeExp,65.246
Cuba,1962,Americas,gdpPercap,5180.75591
Cuba,1967,Americas,pop,8139332
Cuba,1967,Americas,lifeExp,68.29
Cuba,1967,Americas,gdpPercap,5690.268015
Cuba,1972,Americas,pop,8831348
Cuba,1972,Americas,lifeExp,70.723
Cuba,1972,Americas,gdpPercap,5305.445256
Cuba,1977,Americas,pop,9537988
Cuba,1977,Americas,lifeExp,72.649
Cuba,1977,Americas,gdpPercap,6380.494966
Cuba,1982,Americas,pop,9789224
Cuba,1982,Americas,lifeExp,73.717
Cuba,1982,Americas,gdpPercap,7316.918107
Cuba,1987,Americas,pop,10239839
